,Product
8437,Tansidor Duo 
8438,"Tansidor

  H"
8439,Tansidor H 
8440,Tantum
8441,Tantum
8442,Tantum flu lemon - honey taste 
8443,Tantum flu lemon taste 
8444,"Tantum

  flu orange taste"
8445,"Tantum

  Verde"
8446,"Tantum

  Verde"
8447,"Tantum

  Verde"
8448,Tantum Verde 
8449,Tantum Verde 
8450,Tantum Verde 
8451,Tantum Verde 
8452,Tantum Verde Forte 
8453,"Tantum

  Verde with Eucalyptus Flavor"
8454,"Tantum

  Verde with Lemon Flavor"
8455,Tantum Verde with Mint Flavor 
8456,"Tantum

  Verde with Orange-Honey Flavor"
8457,Tanydon
8458,Tanydon
8459,Tanydon
8460,"Tanydon

  HCT"
8461,"Tanydon

  HCT"
8462,"Tanydon

  HCT"
8463,Tanyz
8464,Tanyz
8465,"Tanyz

  Eras"
8466,Tanzidor
8467,Tanzidor
8468,Tanzidor
8469,Taptiqom
8470,Tardyferon
8471,Targin
8472,Targin
8473,Targin
8474,Targin
8475,Targin
8476,Targin 
8477,Targin 
8478,Targin 
8479,Targin 
8480,Targocid
8481,Tarka
8482,Tarka
8483,Tarka
8484,Tartephedreel 
8485,Tavanic 
8486,Tavanic 
8487,Tavanic 
8488,Tavipec
8489,"Tavipec

  FORTE"
8490,Taxegis
8491,Taxegis
8492,Taxier
8493,Taxier
8494,Tazocin 
8495,Tazocin 
8496,"Tears

  naturale II"
8497,Tebokan
8498,"Tebokan

  Forte"
8499,"Tebokan

  Max"
8500,"Techescan

  Sestamibi"
8501,Tecta
8502,Teenia
8503,"Teenia

  28"
8504,Tegretol
8505,Tektrotyd
8506,Teldipin 
8507,Teldipin 
8508,Teldipin 
8509,Teldipin 
8510,Teldipin 
8511,Telfast
8512,Telfort
8513,Telfort
8514,Telmark
8515,Telmark
8516,Telmark
8517,"Telmark

  Plus"
8518,Telmark Plus 
8519,"Telmimed

  Plus"
8520,"Telmimed

  Plus"
8521,"Telmimed

  Plus"
8522,"Telmisartan

  EGIS"
8523,"Telmisartan

  EGIS"
8524,"Telmisartan

  EGIS"
8525,"Telmisartan

  Hydrochlorothiazide Stada"
8526,"Telmisartan

  Hydrochlorothiazide Stada"
8527,"Telmisartan

  Hydrochlorothiazide Stada"
8528,"Telmisartan

  Jubilant"
8529,"Telmisartan

  Jubilant"
8530,"Telmisartan

  Jubilant"
8531,"Telmisartan

  Renantos"
8532,"Telmisartan

  Stada"
8533,"Telmisartan

  Stada"
8534,"Telmisartan

  Stada"
8535,"Telmisartan

  Zentiva"
8536,"Telmisartan/

  Hydrochlorothiazide Stada"
8537,"Telmisartan/

  Hydrochlorothiazide Stada"
8538,"Telmisartan/

  Hydrochlorothiazide Stada"
8539,"Telmisartan/

  Hydrochlorothiazide Teva"
8540,"Telmisartan/Hydrochlorotbiazide

  Sandoz "
8541,"Telmisartan/Hydrochlorothiazide

  Billev"
8542,"Telmisartan/Hydrochlorothiazide

  Billev "
8543,"Telmisartan/Hydrochlorothiazide

  Billev "
8544,"Telmisartan/Hydrochlorothiazide

  Chemo Iberica "
8545,"Telmisartan/Hydrochlorothiazide

  Chemo Iberica "
8546,"Telmisartan/Hydrochlorothiazide

  Egis"
8547,"Telmisartan/Hydrochlorothiazide

  Egis"
8548,"Telmisartan/Hydrochlorothiazide

  Egis"
8549,"Telmisartan/Hydrochlorothiazide

  Sandoz "
8550,"Telmisartan/Hydrochlorothiazide

  Sandoz "
8551,"Telmisartan/Hydrochlorothiazide

  Teva"
8552,"Telmisartan/Hydrochlorothiazide

  Teva "
8553,"Telmisartan/Hydrochlorothizide

  Egis"
8554,"Telmisartan/Hydrochlorothizide

  Egis"
8555,"Telmisartan/Hydrochlorothizide

  Egis"
8556,Telmitan
8557,Telmitan
8558,Telmitan
8559,Telmitan Plus 
8560,Telmitan Plus 
8561,Telmitan Plus 
8562,Telmitex
8563,Telmitex
8564,Telmitex
8565,Telmotens
8566,Telmotens
8567,Telmotens Plus 
8568,Telmotens Plus 
8569,Telsart
8570,"Telsol

  Plus"
8571,"Telsol

  Plus"
8572,Temelor
8573,"Temozolomide

  Actavis"
8574,"Temozolomide

  Glenmark"
8575,"Temozolomide

  Glenmark"
8576,"Temozolomide

  Glenmark"
8577,"Temozolomide

  Glenmark"
8578,"Temozolomide

  Glenmark"
8579,"Temozolomide

  Glenmark"
8580,Tempalgin
8581,Tempimet
8582,Tenataxime
8583,Tenataxime
8584,Tenataxime
8585,Tenaxone
8586,Tenaxone
8587,Tenaxonе 
8588,Tenaxum 
8589,Tenloris
8590,Tenloris
8591,Tenloris
8592,Tenloris
8593,"Tenofovir

  Disoproxil Accordpharma"
8594,"Tenofovir

  Polpharma"
8595,Tenofovir Sandoz 
8596,"Tenofovir

  Zentiva"
8597,Tenormin
8598,Tenox
8599,Tenox
8600,Tensar
8601,Tensar
8602,Tensar
8603,Tensotran
8604,Teotard 
8605,Teraxans
8606,Terazosin
8607,"Terazosin

  Accord"
8608,Terazosin Accord 
8609,Terazosin Accord 
8610,"Terbinafin

  Genericon"
8611,"Terbinafin

  Genericon"
8612,Tercef
8613,Tercef
8614,Ternafin
8615,Ternafin
8616,"Tertensif

  Combi"
8617,"Tertensif

  SR"
8618,Tesgreco
8619,Tesgreco
8620,Tesgreco
8621,Tespadan
8622,Tespadan
8623,Tespadan
8624,"Tespadan

  HCT"
8625,"Tespadan

  HCT"
8626,"Tespadan

  HCT"
8627,"Tespadan

  HCT"
8628,"Tespadan

  HCT"
8629,Tessyron 
8630,Testavan
8631,Testim
8632,Tetadif
8633,Tetatox 
8634,Tetatox 
8635,Tetavax
8636,Tetmodis
8637,TETRAct-HIB
8638,Tetracyclin ABR 
8639,"Tetracycline

  Actavis"
8640,"Tetracycline

  Actavis"
8641,"Tetracycline

  VISION"
8642,"Tetracycline

  Vision"
8643,Tetraspan
8644,Tetraxim 
8645,Tetrazepam - MIP 
8646,TevaBehist
8647,TevaBehist
8648,TevaBisoprol
8649,TevaBisoprol
8650,Tevabone
8651,TevacarboVit
8652,TevacarboVit
8653,TevaCetine
8654,TevaCetine
8655,TevaCoxib
8656,TevaCoxib
8657,"TevaKandezid

  plus"
8658,"TevaKandezid

  plus"
8659,Tevaleptin 
8660,Tevaleptin 
8661,TevaLer
8662,TevaLer
8663,Tevalin
8664,Tevalin
8665,Tevalin
8666,Tevalndam
8667,TevaMet
8668,TevaMet
8669,TevaMet
8670,Tevanate
8671,TevaPariVit
8672,TevaPariVit 
8673,TevaPariVit 
8674,TevaPenem
8675,Tevaquel
8676,Tevaquel
8677,"Tevaquel

  XR"
8678,"Tevaquel

  XR"
8679,"Tevaquel

  XR"
8680,"Tevaquel

  XR"
8681,Tevaracilin
8682,Tevaracilin
8683,Tevarelbine
8684,TevaThyrox 
8685,TevaThyrox 
8686,Tevatrim
8687,Teveten 
8688,"Teveten

  Plus"
8689,Tezeo
8690,Tezeo 
8691,"Tezeo

  HCT"
8692,"Tezeo

  HCT"
8693,"Thera

  Flu Extra Strength"
8694,"Theracap

  131"
8695,"Therafiu

  Cold And Cough"
8696,"Theraflu

  Cold and Flu Extra Strength"
8697,"Theraflu

  Forte Cold and Cough"
8698,"Theraflu

  Forte Cold And Flu"
8699,"Theraflu

  Max Cold And Cough"
8700,"Thioctacid

  600 HR"
8701,"Thioctacid

  600 T"
8702,"THIOCTIC

  ACID ROMPHARM"
8703,"Thiogamma

  600 Injekt"
8704,Thiogamma 600 Oral 
8705,"Thiogamma

  Turbo-Set"
8706,"Thiopental

  Avantx"
8707,"Thiopental

  Avantx"
8708,THIOPENTAL PANPHARMA 
8709,THIOPENTAL PANPHARMA 
8710,"Thiopental

  Sandoz"
8711,"Thrombo

  ASS"
8712,Thromboreductin
8713,Thyrozol
8714,Thyrozol 
8715,Thyrozol 
8716,Tialera
8717,"Tiapride

  Elit"
8718,"Tiapride

  G.L."
8719,Tienam
8720,"Tifaxin

  MR"
8721,"Tifaxin

  MR"
8722,"Tifaxin

  SPM"
8723,"Tifaxin

  SPM"
8724,"Tifaxin

  SR"
8725,"Tifaxin

  SR"
8726,"Tifaxin

  SR"
8727,"Tigecycline

  Sandoz"
8728,Tilconox
8729,Tilcotil
8730,"Tilidine

  Sopharma"
8731,"Tilidine

  Unipharm"
8732,Timlatan
8733,"Timolol

  vision"
8734,Timoptic
8735,Timoptic
8736,"Tinctura

  Castellani - Hefe"
8737,"Tinctura

  Castellani - Heffe"
8738,"Tinctura

  Crataegi"
8739,Tinctura Crataegi Chemax Pharma 
8740,Tinctura Crataegi VT 
8741,"Tinctura

  Menthae Piperitae"
8742,Tinctura Menthae Piperitae 
8743,"Tinctura

  Menthae Piperitae Chemax Pharma"
8744,"Tinctura Valerianae Chemax

  Pharma "
8745,"Tinctura

  Valerianae Kupro"
8746,Tinctura Valerianae VT 
8747,Tingreks
8748,"Tinidazol

  Actavis"
8749,Tintaros
8750,Tintaros
8751,Tintaros
8752,Tintaros
8753,"Tintaros

  AM"
8754,"Tintaros

  AM"
8755,"Tintaros

  ASA"
8756,"Tintaros

  ASA"
8757,"Tintaros

  Plus"
8758,"Tintaros

  Plus"
8759,"Tintaros

  Plus"
8760,Tirofiban-Tchaikapharma
8761,Tissel 
8762,Tissel Lyo 
8763,Tiyozid
8764,Tiyozid
8765,Tizanidine - Teva 
8766,Tizanidine - Teva 
8767,Tobanex
8768,Tobanex
8769,Tobanex
8770,Tobi
8771,Tobodexin
8772,Tobodexin
8773,Tobradex
8774,Tobradex
8775,Tobramed
8776,"Tobramycin

  Actavis"
8777,"Tobramycin

  TEVA"
8778,"Tobramycin

  Via Pharma"
8779,"Tobramycin

  VVB"
8780,Tobramysil
8781,Tobramysil
8782,Tobrex
8783,Tobrex 
8784,Tobrin
8785,Toctino
8786,Toctino
8787,Tolnexa
8788,Toltecon
8789,"Tolterodine

  Accord"
8790,"Tolterodine

  Accord"
8791,"Tolterodine

  Accord"
8792,"Tolterodine

  Accord"
8793,Tomalon
8794,Tomalon
8795,Tonsilotren 
8796,Tonsipret
8797,Tonypiryn
8798,Topamax
8799,Topamax
8800,Topamax
8801,Topilex
8802,Topilex
8803,Topilex
8804,Topilex
8805,"Topiramate

  Accord"
8806,"Topiramate

  Accord"
8807,"Topiramate

  Accord"
8808,"Topiramate

  Accord"
8809,Topirax
8810,Topirax
8811,Topirax
8812,Topogel
8813,Topogyne
8814,"Topotecan

  Accord"
8815,"Topotecan

  Accord"
8816,"Topotecan

  Cipla"
8817,"Topotecan

  Cipla"
8818,"Topotecan

  EBEWE"
8819,Topotecan Kabi 
8820,Torazidex
8821,Torazidex
8822,Torbin
8823,Torem
8824,Torem
8825,Torendo 
8826,Torendo 
8827,Torendo 
8828,Torendo 
8829,Torendo Q-Tab 
8830,Torendo Q-Tab 
8831,Torendo Q-Tab 
8832,Tores
8833,Tores
8834,Tores 
8835,"TORSIT

  SR"
8836,"TORSIT

  SR"
8837,Torvacard
8838,Torvacard
8839,Torvacard
8840,Torvacard
8841,"Torvacard

  Zentiva"
8842,"Torvacard

  Zentiva"
8843,"Torvacard

  Zentiva"
8844,"Torvacard

  Zentiva"
8845,Torvalipin
8846,Torvalipin
8847,Torvalipin
8848,Torvalipin
8849,Torvazin 
8850,Torvazin 
8851,Torvazin 
8852,Tosynal
8853,Tosynal
8854,Tot'hema
8855,TRACHIHELP
8856,Trachisan
8857,Tracrium
8858,Tracsus
8859,Tracsus
8860,Tracsus
8861,Tracutil 
8862,Tralgit
8863,"Tramadol

  Combo"
8864,"Tramadol

  Krka"
8865,"Tramadol

  Krka"
8866,"Tramadol

  Krka"
8867,"Tramadol

  KRKA"
8868,"Tramadol

  KRKA"
8869,"Tramadol

  KRKA"
8870,"Tramadol

  Stada"
8871,"Tramadol

  STADA"
8872,"Tramadol

  STADA"
8873,Tramalgin
8874,Tramalgin 
8875,"Transilane

  sugar free"
8876,Transmetil
8877,Transmetil
8878,Tranxene
8879,TRAUMA 
8880,"Trauma

  Ointment Cooling"
8881,"Trauma

  Ointment Cooling"
8882,"Traumeel

  S"
8883,"Traumeel

  S"
8884,"Traumeel

  S"
8885,Traumeel S 
8886,Trausan
8887,Travapress
8888,Travmagel
8889,Travmagel
8890,"Travoprost

  + Timolol PharmaSwiss "
8891,Travoprost Pharmathen 
8892,"Travoprost

  RAFARM"
8893,"Travoprost

  Teva"
8894,Trazomed
8895,Trelema
8896,Trelema
8897,Trelema
8898,Trelema
8899,Trelema
8900,Trelema
8901,Trelema
8902,Trelema
8903,Tresuvi 
8904,Tresuvi 
8905,Tresuvi 
8906,Tresuvi 
8907,Tri - Regol 
8908,"Triampur

  compositum"
8909,Tribestan 
8910,Tributin
8911,Trichomonacid
8912,Trichomonacid
8913,Tridepos
8914,Triderm 
8915,Triderm 
8916,Trifas
8917,Trifas
8918,Trifas
8919,Trifas
8920,Trifas
8921,"Trifas

  Cor"
8922,Trileptal
8923,Trileptal
8924,Trileptal
8925,Trileptal
8926,"Trimadol

  STADA"
8927,Trimductal
8928,Trimepect
8929,Trimetacor
8930,Trimetazidine - Ratiopharm 
8931,"Trimetazidine

  Alvogen"
8932,Trimetazidine-Vitania
8933,"Trimetazigen

  MR"
8934,Trimezol
8935,Trinitrina
8936,Trinomia
8937,Trinomia
8938,Trinomia
8939,Trinomia
8940,Trinomia
8941,Trinomia
8942,"Trio

  Vision"
8943,Trioflen
8944,Triovit 
8945,Triplixam
8946,Triplixam
8947,Triplixam
8948,Triplixam
8949,Triplixam
8950,Tri-Regol 
8951,Trisequens 
8952,Tritace
8953,Tritace
8954,"Tritace

  2,5 plus"
8955,"Tritace

  Combo"
8956,"Tritace

  Combo"
8957,Tritace Plus 
8958,Tritace Plus 
8959,Tritace Plus 
8960,Trittico
8961,Trittico
8962,"Trittico

  XR"
8963,"Trittico

  XR"
8964,Trixid
8965,Trixid
8966,Trixid
8967,Trocordis
8968,Trocordis
8969,Trogran
8970,Trombex 
8971,"Trombo

  ASS"
8972,"Tropicamid

  Vision"
8973,"Tropicamid

  Vision"
8974,Trosicam
8975,Trosicam
8976,Troxemed
8977,"Troxerutin

  DS"
8978,"Troxerutin

  Sopharma"
8979,"Troxerutin

  Sopharma"
8980,"Troxerutin

  VP"
8981,Troxevasin
8982,Troxevasin
8983,Troxevasin Duo 
8984,Troximetacin
8985,Trozel
8986,Truflo
8987,Truflo
8988,Trund
8989,Trund
8990,Trund
8991,Trund
8992,Trund 
8993,Trusopt
8994,Truzor
8995,Tubocin 
8996,Tulip
8997,Tulip
8998,Tusari
8999,Tusari
9000,Tuspan
9001,Tussavit
9002,Tussirol
9003,Tussirol
9004,Tylol
9005,Tylol
9006,"Tylol

  6 +"
9007,"Tylol

  Hot"
9008,"Tylol

  hot"
9009,"Tylol

  Hot D"
9010,Tylol hot D 
9011,"Tylol

  Hot Pediatric"
9012,Tylol hot pediatric 
9013,"Tylol

  Plus"
9014,Tylol Plus 500 mg 
9015,"Tylolfen

  Hot"
9016,Typherix
9017,Typherix 
9018,"Typhim

  VI"
9019,Tyrez
9020,Tyrez
9021,Tyrez
9022,
9023,"Одобрени

  КХП на лекарствени продукти, разрешени за употреба в Р. България"
9024, 
9025,"търговско

  наименование:"
9026, 
9027,Ubistesin
9028,Ubistesin Forte 
9029,Ulcamed
9030,Ulcoprol
9031,Ulcoprol
9032,Ulprix
9033,Ulprix
9034,Ulsepan
9035,Ultop
9036,Ultop
9037,"Ultracain

  D-S"
9038,"Ultracain

  D-S Forte"
9039,Ultracortenol
9040,Ultravas
9041,Ultravas
9042,Ultravas
9043,Ultravist
9044,Ultravist
9045,"Ultravist

  300"
9046,"Ultravist

  370"
9047,"Uman

  Albumin"
9048,Uman Complex 
9049,"Uman

  Complex D.I. 500 IU"
9050,Umckalor
9051,Umckalor 
9052,Unasyn
9053,Unasyn
9054,Uniclophen
9055,Unidexa Unimed Pharma 
9056,Uniflox
9057,Unilat 
9058,Unirex
9059,"Unirex

  Cardio"
9060,Uniring
9061,Unispir
9062,Unispir
9063,Unispir 
9064,Unitimolol 
9065,Unitropic
9066,Unsayn 
9067,"Upsarin

  C"
9068,"Upsavit

  Vitamin C"
9069,Uralyt-U
9070,Urimax 
9071,"Urimax

  Duo"
9072,"Uro

  - Vaxom"
9073,Urografin
9074,Urogutt
9075,Uromitexan
9076,URONT
9077,"Urostim

  Adults"
9078,"Urostim

  Children"
9079,Ursofalk
9080,Ursosan 
9081,Utrogestan
9082,Utrogestan
9083,
9084,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
9085,
9086,"търговско

  наименование:"
9087,
9088,Vabadin
9089,Vabadin
9090,Vabadin
9091,"Vacciflu

  2011/2012"
9092,Vacontil
9093,Vagifem
9094,Vagirux
9095,Vagisan 
9096,Vagothyl
9097,Valaric 
9098,Valaric 
9099,Valaric 
9100,Valarox
9101,Valarox
9102,Valarox
9103,Valarox
9104,Valcatuna
9105,Valcomb
9106,Valcyte
9107,Valcyte
9108,Valdacir
9109,Valdacir
9110,Valdacir
9111,Valdocef
9112,Valdocef
9113,Valeriana
9114,"Valeriana

  Max"
9115,Valevit
9116,Validol
9117,Valoran
9118,Valoran
9119,Valsacor
9120,Valsacor
9121,Valsacor
9122,Valsacor
9123,Valsagen
9124,Valsagen
9125,Valsagen
9126,Valsalen 
9127,"Valsalen

  H"
9128,"Valsalen

  H"
9129,Valsarcon 
9130,Valsarcon 
9131,"Valsarcon

  - Co"
9132,"Valsarcon

  - Co"
9133,Valsargamma
9134,Valsargamma
9135,Valsargamma
9136,Valsargamma
9137,Valsaros
9138,Valsaros
9139,Valsaros
9140,Valsaros
9141,"Valsartan

  Zentiva"
9142,"Valsartan

  Zentiva"
9143,"Valsartan

  Zentiva"
9144,"Valsartan

  Zentiva"
9145,"Valsartan/Hydrochlorothiazide

  Krka"
9146,"Valsartan/Hydrochlorothiazide

  Krka"
9147,"Valsartan/Hydrochlorothiazide

  Krka"
9148,"Valsartan/Hydrochlorothiazide

  Krka"
9149,"Valsartan/Hydrochlorothiazide

  Krka"
9150,Valsavil
9151,Valsavil
9152,Valsavil
9153,"Valsavil

  AM"
9154,"Valsavil

  AM"
9155,"Valsavil

  AM"
9156,"Valsavil

  Comp"
9157,"Valsavil

  Comp"
9158,Valsavil Trio 
9159,Valsavil Trio 
9160,Valsavil Trio 
9161,Valsol 
9162,Valsol 
9163,Valsol 
9164,Valsol Plus 
9165,Valstor
9166,Valtensam
9167,Valtensam
9168,"Valtensam

  Comp"
9169,"Valtensam

  Comp"
9170,"Valtensam

  Comp"
9171,"Valtensam

  Comp"
9172,"Valtensam

  Comp"
9173,Valtensin
9174,Valtensin
9175,Valtensin 
9176,"Valtensin

  Pius"
9177,"Valtensin

  Plus"
9178,"Valtensin

  Plus"
9179,"Valtensin

  Plus"
9180,"Valtensin

  Plus"
9181,Valtrex
9182,Valtricom
9183,Valtricom
9184,Valtricom
9185,Valtricom
9186,Valtricom
9187,Valzap
9188,Valzap
9189,"Valzap

  H"
9190,"Valzap

  H"
9191,"Valzap

  H"
9192,Vamadrid
9193,Vamadrid
9194,Vamadrid
9195,Vamadrid
9196,Vanatex
9197,Vanatex
9198,"Vanatex

  HCT"
9199,"Vanatex

  HCT"
9200,"Vanatex

  HCT"
9201,Vancocin CP 
9202,Vancomicyn Bendalis 
9203,Vancomicyn Bendalis 
9204,"Vancomycin

  - CNP"
9205,"Vancomycin

  - CNP"
9206,"Vancomycin

  - MIP"
9207,Vancomycin - MIP 
9208,"Vancomycin

  CNP"
9209,"Vancomycin

  Hospira"
9210,"Vancomycin

  Hospira"
9211,"Vancomycin

  Hospira"
9212,"Vancomycin

  Hospira"
9213,"Vancomycin

  Kabi"
9214,"Vancomycin

  Kabi"
9215,"Vancomycin

  Pfizer"
9216,"Vancomycin

  Pfizer"
9217,"Vancomycin

  Sandoz"
9218,Vancomycin-MIP
9219,Vancomycin-MIP
9220,Vantas
9221,VAPRESS
9222,VAPRESS
9223,Vaqta
9224,Vaqta
9225,"Vardenafil

  SPM"
9226,"Vardenafil

  SPM"
9227,"Vardenafil

  SPM"
9228,"Vardenafil

  Stada"
9229,"Vardenafil

  Stada"
9230,"Vardenafil

  Stada"
9231,Varivax
9232,Varlota
9233,Varlota
9234,Vascotasin
9235,Vascufil
9236,Vasilip
9237,Vasilip
9238,Vasilip
9239,Vaslosperan
9240,Vasmin
9241,Vasodipin
9242,Vasodipin
9243,Vasonit
9244,Vasopren
9245,Vasopren
9246,Vasopren
9247,Vatoud
9248,VAXIGRIP
9249,Vaxigrip 
9250,Vaxigrip Tetra 
9251,Velaxin
9252,Velaxin
9253,Velaxin
9254,Velgyn
9255,Vellofent
9256,Vellofent
9257,Vellofent
9258,Vellofent
9259,Vellofent
9260,Vellofent
9261,"Venalot

  Depot"
9262,Vendiol 
9263,"Venlacon

  PR"
9264,Venlacon PR 
9265,Venlafectin
9266,Venlafectin
9267,"Venlift

  XL"
9268,"Venlift

  XL"
9269,Venoprotect
9270,Venoruton
9271,Venoruton
9272,Venosmil
9273,Venovit
9274,"Ventilastin

  Novolizer"
9275,"Ventolin

  Inhaler"
9276,"Ventolin

  Solution"
9277,"Ventolin

  Syrup"
9278,Venturax
9279,Veqann
9280,"Verapamil

  - Tchaikapharma"
9281,"Verapamil

  - Tchaikapharma"
9282,"Verapamil

  - Tchaikapharma"
9283,"Verapamil

  - Tchaikapharma"
9284,"Verapamil

  Actavis"
9285,"Verapamil

  NIHFI"
9286,"Verapamil

  Sopharma"
9287,"Verapamil

  Sopharma"
9288,"Verapamil

  Unipharm"
9289,Veregen
9290,Verimed 
9291,Verimed 
9292,Verimed 
9293,Vermox 
9294,"Verogalid

  ER"
9295,Verorab
9296,Verorab 
9297,Verria
9298,Verria
9299,Versatis
9300,Versatis
9301,Vertigix
9302,Vertigoheel
9303,Vertigoheel
9304,Vertimed
9305,Vertimed
9306,Vertimed
9307,Vertisan
9308,Vertisan
9309,"Vertisan

  N"
9310,VERTOTRIT
9311,VERTOTRIT
9312,Vesicare
9313,Vesicare
9314,Vesicare
9315,Vesifix
9316,Vesifix
9317,Vesimed
9318,Vesisol
9319,Vesisol
9320,Vesomni
9321,"Vessel

  Due F"
9322,"Vessel

  Due F"
9323,Vestibo
9324,Vestibo
9325,Vestibo
9326,Veyann
9327,Viacoram
9328,Viacoram
9329,Viacorlix
9330,Viant 
9331,Viatromb 
9332,Viavardis
9333,Viavardis
9334,Viavardis
9335,Vibramycin
9336,Vibrocil
9337,Vibrocil
9338,Vibrocil
9339,Vibrofob
9340,"Viburcol

  N"
9341,Vicetin
9342,Vicetin
9343,Vicetin
9344,"Vicks

  Active Max"
9345,"Vicks

  Antigrip Complex"
9346,"Vicks

  Antigrip Max"
9347,"Vicks

  Expecto Honey And Ginger"
9348,"Vicks

  Sinex Aloe and Eucalyptus"
9349,"Vicks

  SymptoMed Complete"
9350,Victanyl
9351,Victanyl
9352,Victanyl
9353,Victanyl
9354,"Videx

  EC"
9355,"Videx

  EC"
9356,Vidisic
9357,Vidonorm
9358,Vidonorm
9359,Vidonorm
9360,Vidonorm
9361,Vigamox
9362,Vigantol
9363,Viglita
9364,Vigrande 
9365,Vigrande 
9366,Viklaren 
9367,Vilarib
9368,"Vildagliptin

  Calenicum"
9369,Vilspox
9370,Vilspox
9371,Vimovo
9372,Vinorelbin Actavis 
9373,"Vinorelbin

  Ebewe"
9374,"Vinorelbine

  Mylan"
9375,"Vinorelbine

  Polpharma"
9376,"Vinorelbine

  Polpharma"
9377,Vinpex
9378,Vinpex
9379,Vinpo-10
9380,"Vinpocetine

  Covex"
9381,Viranti
9382,"Viregyt

  - K "
9383,Virofob
9384,Viru - Merz 
9385,Viruprinol
9386,Visanne
9387,Vishiven
9388,"Visifrin

  Adipharm"
9389,Visine
9390,Visipaque
9391,Vistabel
9392,Vita-Merfen 
9393,"Vitamin

  A Sopharma"
9394,Vitamin B 1 Sopharma 
9395,"Vitamin

  B 12"
9396,"Vitamin

  B 12"
9397,"Vitamin

  B 12"
9398,"Vitamin

  B 12"
9399,"Vitamin

  B 12 Ankermann"
9400,"Vitamin

  B 12 Renantos"
9401,Vitamin B 2 Sopharma 
9402,"Vitamin

  B Complex"
9403,"Vitamin

  B Complex"
9404,"Vitamin

  B Complex"
9405,"Vitamin

  B1 Sopharma"
9406,"Vitamin

  B6"
9407,"Vitamin

  B6 Sopharma"
9408,"Vitamin

  C DS"
9409,"Vitamin

  C Sopharma"
9410,"Vitamin

  C VP"
9411,"Vitamin

  D3 Renantos"
9412,"Vitamin

  В 6 Sopharma "
9413,"Vitamin

  В Complex "
9414,"Vitamin

  В Complex "
9415,Vitango
9416,Vitopril
9417,Vitopril
9418,Vitopril
9419,"Vitopril

  Plus"
9420,"Vitopril

  Plus"
9421,"Vitopril

  plus"
9422,"Vitopril

  plus"
9423,Vitopril Plus 
9424,Vivace
9425,Vivace
9426,Vivace
9427,Vivace Duo 
9428,Vivace Duo 
9429,Vivace Duo 
9430,Vivace Duo 
9431,Vivactra 
9432,Vivactra 
9433,Vivactra 
9434,Vivactra 
9435,"Vivactra

  Plus"
9436,"Vivactra

  Plus"
9437,"Vivactra

  Plus"
9438,"Vivactra

  Plus"
9439,Vivex
9440,Vivex 
9441,Vivoton H 
9442,"Vivoton

  S"
9443,Vixantus
9444,Vixantus
9445,Vixantus
9446,Vixantus
9447,Vizibim
9448,Vizilat
9449,Vizimaco 
9450,Vizine
9451,Vizitrav
9452,Voltaren
9453,Voltaren
9454,Voltaren 
9455,Voltaren 
9456,Voltaren 
9457,"Voltaren

  100"
9458,"Voltaren

  Dolo"
9459,"Voltaren

  Dolo"
9460,"Voltaren

  Emulgel"
9461,"Voltaren

  Forte"
9462,"Voltaren

  Retard"
9463,Voltfast
9464,Volulyte 
9465,Voluven
9466,Voluven
9467,Voluven
9468,Voluven 
9469,Vomacur 
9470,Vomitusheel
9471,"Vomitusheel

  S"
9472,Vopecidex
9473,Vopecidex
9474,"Voriconazole

  Accordpharma"
9475,"Voriconazole

  Actavis"
9476,"Voriconazole

  Frezenius Kabi"
9477,"Voriconazole

  Medochemie"
9478,"Voriconazole

  Medochemie"
9479,"Voriconazole

  Richter"
9480,"Voriconazole

  Richter"
9481,Voriconazole Sandoz 
9482,"Voriconazole

  Syntbon"
9483,"Voriconazole

  Syntbon"
9484,Voriconazole Syntbon 
9485,Vorifungal
9486,Vortemyel 
9487,Vosustat
9488,Vosustat
9489,Vosustat
9490,Vosustat
9491,
9492,"Одобрени

  КХП на лекарствени продукти, разрешени за употреба в Р. България"
9493, 
9494,"търговско

  наименование:"
9495, 
9496,Walzera
9497,Walzera
9498,Walzera
9499,Wamlox 
9500,Wamlox 
9501,Wamlox 
9502,Wamlox 
9503,Wamlox 
9504,"Water

  For Injection Demo"
9505,"Water

  For Injections CSL Behring"
9506,Wellbutrin
9507,Werendi
9508,Werendi
9509,"Wilate

  1000"
9510,"Wilate

  450"
9511,"Wilate

  500"
9512,Wishnesky
9513,
9514,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
9515, 
9516,"търговско

  наименование:"
9517, 
9518,"X

  - Prep"
9519,Xalacom
9520,Xalatan
9521,Xaloptic
9522,"Xaloptic

  Combi"
9523,Xalvobin
9524,Xalvobin
9525,Xamiol
9526,Xanax
9527,Xanax
9528,"Xanax

  SR"
9529,"Xanax

  SR"
9530,Xanax SR 
9531,Xanderla 
9532,"Xanderla

  LA"
9533,Xanepra
9534,Xanirva
9535,Xanirva
9536,Xanirva
9537,Xanirva
9538,Xanirva
9539,Xanirva
9540,Xanirva
9541,Xantrazol
9542,Xapimant
9543,Xapimant 
9544,"Xatral

  LP"
9545,Xefo
9546,"Xefo

  Rapid"
9547,Xenopal
9548,Xenopal
9549,Xenopalan
9550,Xenopalan
9551,Xeomin
